objective,293.20037891265525
runtime (milliseconds),7200302
x,0,31,1.0
x,0,37,0.9999990945079311
u,0,1000.0
Y,0,60.63
x,1,41,1.0
tau,1,1000.0
tau,2,657.0557280900009
u,2,972.3510337362889
tau,3,1000.0
x,6,10,8.943673340437593E-7
tau,6,1000.0
y,6,60.6299450696848
Y,6,60.6299450696848
x,7,8,8.943673340437593E-7
tau,7,999.9994430313417
u,7,3.352171635881626E-5
y,7,5.493031520842351E-5
Y,7,5.493031520842351E-5
x,8,41,0.9999990941947825
tau,8,941.2224695445431
Y,8,60.63
x,10,7,8.942423340437592E-7
tau,10,999.9994699471961
u,10,999.999094007666
y,10,60.63
Y,10,60.63
y,11,60.63
Y,11,60.63
x,12,34,1.0
tau,12,438.6385261294457
u,12,46.0
y,12,60.63
Y,12,60.63
x,13,15,1.0
tau,13,412.0
u,13,46.0
y,13,6.265660960315898
Y,13,60.62999999999992
y,14,60.63
Y,14,60.63
x,15,12,1.0
tau,15,438.63852612944584
u,15,46.0
y,15,60.63
Y,15,60.63
y,16,60.63
Y,16,60.63
x,17,26,1.0
tau,17,380.63014581273467
u,17,117.0
y,17,12.474119223811563
Y,17,55.20360331117449
tau,18,1000.0
u,18,1000.0
tau,19,1000.0
Y,19,60.63
u,20,1000.0
y,20,60.63
Y,20,60.63
tau,22,657.0557280900009
u,22,42.59121601232938
Y,22,60.63
x,24,27,1.0
tau,24,497.22904225170123
u,24,63.0
Y,24,60.63
tau,25,1000.0
u,25,1000.0
Y,25,60.63
x,26,30,1.0
tau,26,414.5675930155425
u,26,117.0
y,26,42.20360331117446
x,27,36,1.0
tau,27,563.0
u,27,63.0
y,27,52.16581391345821
x,28,13,1.0
tau,28,395.0
u,28,62.0
y,28,13.265660960315827
x,29,1,1.0
tau,29,507.94427190999915
u,29,9.0
y,29,19.235384061671347
x,30,35,1.0
tau,30,434.5675930155425
u,30,90.0
y,30,32.203603311174525
x,31,33,1.0
tau,31,97.0
u,31,999.0588086941
y,31,55.63
x,32,29,1.0
tau,32,489.0
u,32,25.0
y,32,42.63000000000002
x,33,39,1.0
tau,33,286.0
u,33,132.0
y,33,39.50548450340293
x,34,32,1.0
tau,34,446.6385261294457
u,34,46.0
y,34,52.63000000000001
x,35,24,1.0
tau,35,466.77119632671696
u,35,89.0
y,35,10.0
x,36,38,1.0
tau,36,676.8578643762689
u,36,37.0
y,36,33.37751968540229
x,37,40,1.0
tau,37,353.1895142997665
u,37,99.0
y,37,35.076146660549426
x,38,8,0.9999990941351222
tau,38,701.0
u,38,19.0
y,38,19.235384061671347
x,39,17,1.0
tau,39,360.0
u,39,127.0
y,39,23.10426503654621
x,40,28,1.0
tau,40,373.8196601125011
u,40,76.0
y,40,24.44600084781478
tau,41,1000.0
