objective,156.08206946417081
runtime (milliseconds),672
x,0,10,1.0
x,0,12,1.0
u,0,200.0
Y,0,60.63
x,5,13,1.0
tau,5,89.01666203960724
u,5,19.0
Y,5,46.621613861114874
x,8,14,1.0
tau,8,93.70820393249937
u,8,20.0
Y,8,19.338204702318052
x,10,8,1.0
tau,10,77.0
u,10,21.0
y,10,6.7082039324993445
x,11,15,1.0
tau,11,193.0
u,11,16.0
y,11,6.324555320336756
x,12,5,1.0
tau,12,49.0
u,12,37.0
y,12,30.01666203960726
x,13,11,1.0
tau,13,158.0
u,13,19.0
y,13,31.324555320336625
x,14,15,1.0
tau,14,130.0
u,14,20.0
y,14,14.866068747318522
tau,15,230.0
