objective,388.2453229670657
runtime (milliseconds),7200362
x,0,26,0.9999990282255709
x,0,28,0.9999990245521817
x,0,33,1.0
x,0,35,1.0
u,0,200.0
Y,0,77.75
tau,1,764.1107702762749
u,1,200.0
Y,1,77.75
tau,2,1236.0
u,2,200.0
Y,2,77.75
u,3,200.0
u,4,200.0
u,5,200.0
y,5,77.75
Y,5,77.75
x,6,8,9.741589023333294E-7
tau,6,0.0010155999586467044
Y,6,77.75
x,7,27,0.999999018031576
tau,7,376.9604548333232
u,7,59.99980360298187
Y,7,77.75
x,8,7,1.0
tau,8,300.8325095097667
u,8,180.00018556519143
tau,10,1236.0
y,10,77.75
Y,10,77.75
u,11,1.9639701813733978E-4
y,11,77.74996103370238
Y,11,77.75
tau,12,1236.0
u,12,20.0
Y,12,77.75
tau,13,1236.0
u,13,20.0
Y,13,77.75
tau,14,1236.0
u,14,20.0
Y,14,77.75
x,15,34,1.0
tau,15,837.605551275464
u,15,10.0
y,15,27.48661070285354
Y,15,49.090245868672724
x,17,18,1.0
tau,17,964.3245553203367
y,17,3.608861295367779
Y,17,42.755116652863904
x,18,36,1.0
tau,18,1193.244883347136
y,18,42.755116652863904
Y,18,42.755116652863904
x,19,32,1.0
tau,19,805.2602820616
u,19,40.0
Y,19,16.25797193604129
x,20,19,1.0
tau,20,805.2602820615998
u,20,40.0
y,20,9.241839840282587
Y,20,9.241839840282587
tau,21,1236.0
Y,21,77.75
tau,22,1236.0
u,22,1.9639701813729218E-5
y,22,77.75
Y,22,77.75
tau,23,1236.0
u,23,1.963970181164414E-5
y,23,77.75
Y,23,77.75
tau,24,1236.0
Y,24,77.75
tau,25,1236.0
x,26,8,0.9999990235365779
tau,26,181.0
u,26,200.0
y,26,46.94417970569723
x,27,20,1.0
tau,27,667.0005680135453
u,27,60.0
y,27,57.501553888337206
x,28,29,1.0
tau,28,656.0
u,28,40.0
y,28,51.995463701915774
x,29,36,1.0
tau,29,1106.0
u,29,30.0
y,29,30.805843601498687
x,30,31,1.0
tau,30,330.0
u,30,190.0
y,30,39.69448724536098
x,31,15,1.0
tau,31,744.0
u,31,30.0
y,31,31.092161978317534
x,32,17,1.0
tau,32,868.0
u,32,40.0
y,32,9.933416615704536
x,33,36,1.0
tau,33,263.0
u,33,69.88800839639224
y,33,30.950319368003125
x,34,36,0.9999990242418055
tau,34,937.3087990545624
u,34,10.0
y,34,24.35161211496677
x,35,30,1.0
tau,35,238.0
u,35,200.0
y,35,41.69448724536076
tau,36,1236.0
