objective,275.1331688731622
runtime (milliseconds),2203
x,0,14,1.0
x,0,16,1.0
x,0,21,1.0
u,0,200.0
Y,0,77.75
tau,4,1236.0
x,6,20,1.0
tau,6,865.6312875904265
u,6,10.0
Y,6,28.59453993603914
x,7,9,1.0
tau,7,419.0
u,7,60.0
y,7,21.20934077146198
Y,7,21.20934077146198
tau,8,462.3457606206764
u,8,40.0
x,9,22,1.0
tau,9,419.0
u,9,60.0
y,9,21.20934077146198
Y,9,74.25544075707693
x,10,18,1.0
tau,10,376.7697286480095
u,10,50.0
y,10,28.631287590426517
x,11,12,1.0
tau,11,877.0
u,11,20.0
y,11,25.96623105046187
x,12,25,1.0
tau,12,970.605551275464
u,12,10.0
y,12,22.360679774997877
x,13,25,1.0
tau,13,760.0
u,13,190.0
y,13,51.78834841845007
x,14,19,1.0
tau,14,204.0
u,14,80.0
y,14,56.20934077146198
x,15,10,1.0
tau,15,263.0
u,15,60.0
y,15,52.401016238435936
x,16,15,1.0
tau,16,165.71989011071946
u,16,70.0
y,16,59.68112612771646
x,17,6,1.0
tau,17,761.0710678118655
u,17,20.0
y,17,14.560219778561041
x,18,24,1.0
tau,18,468.7697286480095
u,18,40.0
y,18,26.631287590426517
x,19,7,1.0
tau,19,297.0
u,19,70.0
y,19,53.20934077146198
x,20,25,1.0
tau,20,976.8959357472745
u,20,10.0
y,20,16.55294535724684
x,21,13,1.0
tau,21,40.0
u,21,200.0
y,21,59.068458307730594
x,22,23,1.0
tau,22,615.1530129236785
u,22,60.0
y,22,62.172394783482346
x,23,11,1.0
tau,23,761.0
u,23,40.0
y,23,32.96623105046187
x,24,17,1.0
tau,24,664.0
u,24,30.0
y,24,21.631287590426517
tau,25,1236.0
