objective,484.26638308194384
runtime (milliseconds),1426345
x,0,18,1.0
x,0,24,1.0
x,0,26,1.0
x,3,20,1.0
x,5,23,1.0
x,10,19,1.0
x,11,22,1.0
x,14,27,1.0
x,17,4,1.0
x,18,10,1.0
x,19,11,1.0
x,20,17,1.0
x,21,27,1.0
x,22,21,1.0
x,23,14,1.0
x,24,25,1.0
x,25,27,1.0
x,26,8,1.0
x,1,3,1.0
x,2,27,1.0
x,4,2,1.0
x,8,5,1.0
x,0,1,1.0
tau,2,120.22750770438847
y,2,19.4375
Y,2,19.4375
y,3,38.09358541806438
Y,3,77.23224047389411
tau,4,112.64688270438847
Y,4,19.4375
tau,5,90.78277547547663
y,5,19.4375
Y,5,65.8628408071038
y,6,66.08749999999999
Y,6,66.08749999999999
y,7,66.08749999999999
Y,7,66.08749999999999
tau,8,83.20215047547663
Y,8,19.4375
y,9,66.08749999999999
Y,9,66.08749999999999
tau,10,46.05538513813741
y,10,19.4375
Y,10,48.07314212655271
tau,11,109.31782106327643
y,11,19.4375
Y,11,66.08749999999999
y,12,66.08749999999999
Y,12,66.08749999999999
y,13,66.08749999999999
Y,13,66.08749999999999
tau,14,165.3139991973509
y,14,19.4375
Y,14,61.49698168962618
y,15,66.08749999999999
Y,15,66.08749999999999
y,16,66.08749999999999
Y,16,66.08749999999999
tau,17,83.0
tau,18,27.0
tau,19,85.0
tau,20,53.0
tau,21,200.0
tau,22,170.0
tau,23,137.3139991973509
tau,24,86.0
tau,25,210.0
tau,26,36.0
y,1,66.08749999999998
Y,1,66.08749999999998
tau,27,240.0
u,0,200.0
u,1,200.0
u,3,200.0
u,5,30.0
u,8,190.0
u,10,177.0
u,11,30.0
u,17,23.0
u,18,200.0
u,19,177.0
u,20,200.0
u,21,16.0
u,22,30.0
u,23,30.0
u,24,200.0
u,25,5.0
u,26,200.0
Y,0,77.75
y,17,19.646882704388503
y,18,39.16167596432747
y,19,33.755321063276355
y,20,39.4963159456677
y,21,26.947541685831055
y,22,44.06478445445475
y,23,37.4375
y,24,35.62049935181331
y,25,20.0
y,26,37.2021504754765
zL,21,27,10.51771469148889
zH,0,24,3.0591085802937386
zL,25,27,19.4375
zH,0,26,6.455844569621092
zH,3,11.144740473894117
zL,4,19.4375
zL,8,19.4375
