objective,133.71443272441806
runtime (milliseconds),780
x,0,10,1.0
x,5,11,1.0
x,7,12,1.0
x,10,14,1.0
x,11,13,1.0
x,12,4,1.0
x,13,15,1.0
x,14,8,1.0
x,4,5,1.0
x,8,9,1.0
x,9,7,1.0
tau,1,1000.0
y,2,15.1575
Y,2,15.1575
y,3,15.1575
Y,3,51.5355
tau,4,189.1122771284099
y,4,15.1575
Y,4,15.1575
tau,5,189.1122771284099
y,5,15.1575
Y,5,51.72768849816015
y,6,15.1575
Y,6,15.1575
tau,7,162.31598937234875
y,7,31.95378775606084
Y,7,31.95378775606084
tau,8,146.65863337187898
Y,8,15.1575
tau,9,154.08580837187898
y,9,15.1575
Y,9,31.95378775606084
tau,10,86.0
tau,11,224.92021331250652
tau,12,176.87620915090983
tau,13,403.0
tau,14,123.65863337187898
y,1,51.5355
Y,1,51.5355
tau,15,1000.0
u,0,1000.0
u,4,14.0
u,5,14.0
u,7,22.0
u,8,22.0
u,9,22.0
u,10,61.0
u,11,14.0
u,12,22.0
u,13,12.0
u,14,47.0
Y,0,60.63
y,10,40.65863337187866
y,11,33.83914467816184
y,12,17.3935679774998
y,13,15.811388300841896
y,14,13.0
zH,0,10,8.820848975470865
zL,13,15,15.1575
zH,5,0.19218849816014938
zL,8,15.1575
