objective,325.97744594735093
runtime (milliseconds),25671
x,0,22,1.0
x,0,23,1.0
u,0,1000.0
Y,0,77.75
Y,1,77.75
Y,2,77.75
Y,3,77.75
Y,4,77.75
x,5,17,1.0
tau,5,266.5867779656255
u,5,980.0
Y,5,77.75
x,6,5,1.0
tau,6,131.57095673131653
u,6,980.0
Y,6,77.75
x,7,6,1.0
tau,7,101.24845673131654
u,7,980.0
Y,7,77.75
Y,8,77.75
x,9,12,1.0
tau,9,390.26549190084313
u,9,43.0
Y,10,77.75
Y,11,77.75
x,12,18,1.0
tau,12,412.2581175563602
u,12,43.0
Y,12,76.43280865308269
Y,13,77.75
x,14,21,1.0
tau,14,455.47213595499954
u,14,29.0
Y,14,77.75
Y,15,77.75
Y,16,77.75
x,17,25,1.0
tau,17,319.0
u,17,980.0
y,17,55.65927796562548
x,18,26,1.0
tau,18,445.67246420652646
u,18,43.0
y,18,72.8272573776187
x,19,14,1.0
tau,19,441.0
u,19,980.0
y,19,16.262273276440624
x,20,27,1.0
tau,20,528.0
u,20,3.0
y,20,19.23538406167134
x,21,24,1.0
tau,21,607.0
u,21,29.0
y,21,39.94417968426174
x,22,19,1.0
tau,22,198.0
u,22,1000.0
y,22,30.58009433971698
x,23,7,1.0
tau,23,71.0
u,23,1000.0
y,23,27.460836157279374
x,24,27,1.0
tau,24,650.0
u,24,9.0
y,24,14.764823060233397
x,25,9,1.0
tau,25,350.0
u,25,46.0
y,25,49.33472264528872
x,26,20,1.0
tau,26,494.0
u,26,23.0
y,26,34.49972158414509
tau,27,960.0
