objective,128.7771390717288
runtime (milliseconds),594
x,0,10,1.0
u,0,1000.0
Y,0,60.63
x,5,12,1.0
tau,5,167.9921867561586
u,5,22.0
Y,5,54.10296903298116
x,6,5,1.0
tau,6,167.9921867561586
u,6,22.0
x,7,6,1.0
tau,7,146.65863337187682
u,7,22.0
Y,7,14.317821063276348
x,9,7,1.0
tau,9,146.65863337187682
u,9,22.0
x,10,14,1.0
tau,10,86.0
u,10,61.0
y,10,40.658633371878494
x,11,13,1.0
tau,11,224.7664659371393
u,11,14.0
y,11,33.83914467816175
x,12,11,1.0
tau,12,196.7387095598193
u,12,22.0
y,12,51.86690105548153
x,13,15,1.0
tau,13,403.0
u,13,12.0
y,13,15.811388300841877
x,14,9,1.0
tau,14,123.65863337187875
u,14,47.0
y,14,13.0
tau,15,1000.0
