objective,167.98346924988414
runtime (milliseconds),593
x,0,12,1.0
u,0,1000.0
Y,0,77.75
x,4,11,1.0
tau,4,190.2842712474619
u,4,954.0
y,4,33.94155405627805
Y,4,74.46237685397242
x,5,4,1.0
tau,5,190.2842712474619
u,5,954.0
y,5,33.94155405627805
Y,5,33.94155405627805
x,6,5,1.0
tau,6,190.2842712474619
u,6,954.0
y,6,33.94155405627805
Y,6,33.94155405627805
tau,7,960.0
x,8,10,1.0
tau,8,559.0
u,8,16.0
Y,8,49.71264645218977
y,9,77.75
Y,9,77.75
x,10,15,1.0
tau,10,615.0621737581387
u,10,16.0
y,10,13.038404810405268
x,11,14,1.0
tau,11,472.5376231460277
u,11,954.0
y,11,66.46237685397242
x,12,13,1.0
tau,12,142.0
u,12,1000.0
y,12,62.22582530373998
x,13,6,1.0
tau,13,173.21320343559637
u,13,974.0
y,13,41.01262186814353
x,14,8,1.0
tau,14,539.0
u,14,26.0
y,14,10.0
tau,15,960.0
